time,r,cor,ior,sor
398,2.788010753606722,0.47064507727028926,0.4774562315657266,
399,2.777145961456971,0.46920882377194084,0.47622309857916734,
400,2.766044443118978,0.4677341045057498,0.4749546676514565,
401,2.754709580222772,0.46622054577234984,0.4736506872578925,
402,2.743144825477394,0.46466776314477526,0.47231089966601764,
403,2.7313537016191707,0.4630753612296237,0.47093504098059746,
404,2.719339800338651,0.46144293340970005,0.46952284119442583,
405,2.7071067811865475,0.45977006156555744,0.46807402424541283,
406,2.6946583704589973,0.45805631577290146,0.46658830808044505,
407,2.6819983600624986,0.4563012539723011,0.46506540472653146,
408,2.6691306063588582,0.4545044216070284,0.4635050203697844,
409,2.6560590289905073,0.45266535122413026,0.4619068554428041,
410,2.6427876096865393,0.45078356203298464,0.4602706047210828,
411,2.6293203910498377,0.44885855941460456,0.45859595742906306,
412,2.615661475325658,0.4468898343738057,0.45688259735653153,
413,2.6018150231520485,0.44487686292501094,0.4551302029860623,
414,2.5877852522924734,0.44281910540092745,0.45333844763225883,
415,2.573576436351046,0.4407160056715444,0.4515069995935929,
416,2.5591929034707466,0.4385669902588685,0.44963552231767473,
417,2.544639035015027,0.43637146733047744,0.4477236745808304,
418,2.5299192642332047,0.4341288255523437,0.44577111068292075,
419,2.5150380749100543,0.431838432778404,0.44377748065836753,
420,2.5,0.4294996345510287,0.4417424305044161,0.4318
421,2.4848096202463372,0.42711175238286975,0.4396656024277098,
422,2.4694715627858908,0.42467408178652755,0.43754663511030456,
423,2.4539904997395467,0.42218589001410306,0.43538516399631166,
424,2.4383711467890774,0.4196464134640365,0.43318082160041127,
425,2.4226182617406993,0.4170548547077278,0.43093323783954157,
426,2.4067366430758,0.4144103790834175,0.4286420403891296,
427,2.390731128489274,0.41171211079980474,0.4263068550652924,
428,2.374606593415912,0.40895912848711746,0.42392730623450636,
429,2.3583679495453005,0.4061504601290915,0.4215030172523049,
430,2.342020143325669,0.403285077305933,0.4190336109326392,
431,2.325568154457157,0.40036188867627753,0.4165187100496037,
432,2.3090169943749475,0.39737973262600323,0.4139579378733035,
433,2.2923717047227368,0.39433736901421257,0.4113509187417085,
434,2.275637355816999,0.3912334699526144,0.4086972786704215,
435,2.2588190451025207,0.38806660956495775,0.4059966460023572,
436,2.241921895599668,0.384835252689272,0.4032486520994036,
437,2.224951054343865,0.3815377425088684,0.4004529320782189,
438,2.2079116908177596,0.3781722871299279,0.39760912559238604,
439,2.190808995376545,0.37473694516579176,0.39471687766322716,
440,2.1736481776669305,0.37122961044273334,0.3917758395616487,
441,2.1564344650402307,0.3676479960110173,0.38878566974346196,
442,2.1391731009600656,0.36398961773053723,0.3857460348406985,
443,2.1218693434051477,0.36025177780426443,0.38265661071148854,
444,2.1045284632676533,0.35643154875689387,0.3795170835511596,
445,2.087155742747658,0.3525257585018142,0.37632715106724024,
446,2.0697564737441256,0.3485309773074716,0.37308652372112755,
447,2.052335956242944,0.3444435076639168,0.36979492603921055,
448,2.034899496702501,0.3402593782599142,0.3664520979962758,
449,2.0174524064372834,0.33597434350642963,0.3630577964740563,
450,2.0,0.3315838902769957,0.35961179679779254,0.3306
451,1.9825475935627166,0.32708325376930136,0.35611389435367685,
452,1.9651005032974993,0.32246744461122223,0.3525639062900477,
453,1.9476640437570565,0.31773128951931645,0.3489616733051604,
454,1.9302435262558746,0.3128694879440476,0.34530706152432633,
455,1.9128442572523419,0.30787668717320926,0.34159996446913415,
456,1.8954715367323467,0.3027475782771037,0.33784030512138313,
457,1.8781306565948526,0.29747701502484,0.3340280380842396,
458,1.8608268990399346,0.2920601574365186,0.33016315184298056,
459,1.843565534959769,0.28649264091703924,0.3262456711275215,
460,1.8263518223330697,0.28077077090474195,0.32227565937869623,
461,1.8091910046234552,0.2748917416348415,0.3182532213200341,
462,1.7920883091822408,0.26885387595661286,0.31417850563646704,
463,1.7750489456561351,0.26265688117779623,0.31005170776107766,
464,1.7580781044003322,0.2563021137036762,0.30587307277061215,
465,1.7411809548974793,0.24979284290561962,0.30164289839005537,
466,1.724362644183001,0.2431345023643008,0.29736153810605237,
467,1.7076282952772632,0.23633491461157094,0.29302940438844194,
468,1.6909830056250525,0.22940447401289196,0.2886469720185192,
469,1.6744318455428435,0.22235627178491518,0.28421478152198454,
470,1.6579798566743313,0.2152061476158924,0.27973344270376327,
471,1.6416320504546997,0.20797265418132863,0.2752036382810571,
472,1.625393406584088,0.20067692414852326,0.27062612761007293,
473,1.6092688715107264,0.19334243401124154,0.26600175050087543,
