time,log10_antibodies_mean,log10_antibodies_median,log10_antibodies_95ci_lower,log10_antibodies_95ci_upper,susceptibility_mean,susceptibility_median,susceptibility_95ci_lower,susceptibility_95ci_upper
154,2.868293059514928,2.895841820872797,1.9233699800212432,3.630846718575557,0.5686452855746473,0.5800284919251442,0.12394132277109725,0.9656948511578862
155,2.863160126055675,2.8908579301267263,1.9140450242470903,3.6274880993471226,0.571389390180777,0.5837873320342708,0.1250762593074692,0.9666397109442386
156,2.8580510202105613,2.885781351794644,1.9021981510351367,3.6248086138971156,0.5741081881425594,0.5876060855022216,0.1259880817347668,0.967803944801165
157,2.8529927566570272,2.8814144189587148,1.8907958227344153,3.6222651806159054,0.576783974187194,0.5908826257029973,0.1268588664651961,0.9688873191604229
158,2.847892224897133,2.876730567856582,1.880137750766735,3.6194974155521793,0.5794729091170109,0.5943879927472692,0.1278122870111779,0.9698680211037433
159,2.842714413530569,2.8719452729325177,1.871026578472518,3.616775119438122,0.5821980197773893,0.5979593695942498,0.12875601072509352,0.9706825786121416
160,2.837574630441447,2.8672694330794166,1.8606354300515675,3.614628538533419,0.5848891654304267,0.6014390456694991,0.12950433056232885,0.9715855130272816
161,2.832516430933823,2.8629425148032666,1.8522545838971396,3.611843760754412,0.5875161855989698,0.6046499696336023,0.13048065330349565,0.9722940407876162
162,2.827406963126144,2.859121734099503,1.8422887050084218,3.609084494527718,0.5901622367369013,0.607477821166228,0.13145418686935142,0.9731142474537549
163,2.822217186298284,2.8548027528717954,1.8315384591058532,3.605967816326471,0.5928475021154174,0.6106657356227867,0.13256123691388158,0.9739725349535295
164,2.8170686779361356,2.850186945469538,1.8231344774631868,3.6029205832983653,0.5954948474638255,0.6140623083434968,0.133651244454342,0.9746248694766642
165,2.811959809270544,2.845398916162494,1.8149732296586434,3.5998388264635457,0.5981037237382816,0.6175739097968187,0.13476129955759703,0.9752431093331413
166,2.8067991903740026,2.8406110679799794,1.805638020704166,3.596511400894723,0.6007327582924354,0.6210731422052813,0.13596857641178842,0.9759322862846808
167,2.8016099746132754,2.8361745557770384,1.7988454719578182,3.5925770397709615,0.6033684560238879,0.6243044113009015,0.13740780865513735,0.9764219556030701
168,2.796461858250596,2.8317767672015544,1.7897767749617455,3.5895597480734716,0.605964062203005,0.6274965846424423,0.13852022806517741,0.9770605804147673
169,2.791326879329677,2.827237160715307,1.7815255888343051,3.5865950498076775,0.6085383375949793,0.6307800757266684,0.13962060722276437,0.9776269247048848
170,2.7861484647607715,2.822047637762087,1.7715901645179781,3.5833517914576403,0.6111286404383507,0.6345188560997179,0.14083275485789837,0.9782907914513629
171,2.7809421281997255,2.817160093408164,1.7621711670997664,3.580055140460971,0.6137232269267302,0.6380253195897165,0.1420738621873041,0.9789023268841439
172,2.77578476020047,2.8121029939123754,1.7517652444573968,3.577350358083873,0.6162726472103134,0.6416380178100883,0.14309894903319326,0.9795583518382902
173,2.770618983998449,2.807847159917869,1.74109486862757,3.5744998724168733,0.6188155046905118,0.6446659182781819,0.1441859167983821,0.9802103036353949
174,2.7653712323065336,2.802890475239244,1.7315386899118033,3.5715706844836292,0.6213979433719965,0.6481778954466981,0.1453100395429975,0.9807768568629552
175,2.760108349973501,2.7981271174609548,1.722778043751001,3.5684768329403225,0.6239752771923976,0.6515378636844917,0.146505243918344,0.981282240681174
176,2.754963984999363,2.793434165618056,1.7121695656850862,3.5649038196675256,0.6264638049758279,0.6548334968372738,0.14789567708606013,0.9818768151552383
177,2.749804554765796,2.78905055224746,1.7001416307940165,3.562296062580873,0.6289499497330447,0.6578985225151874,0.14891734969130718,0.9825285439556483
178,2.744544811994091,2.7845653240641184,1.689064348253384,3.5592215244627328,0.6314861058228144,0.6610210092710573,0.15012937307842011,0.9831083598864284
179,2.7392904707739634,2.780255652144157,1.6789080452073661,3.5565367901027005,0.6340037812437895,0.6640081407187914,0.1511943627206768,0.983623326185422
180,2.7341143507317214,2.7759214388129605,1.6688198719472394,3.553355934745583,0.6364599481825755,0.6669991077026483,0.1524641833308379,0.9841195463947531
181,2.728909155054477,2.7711474397170486,1.6579945781979875,3.550231081438703,0.6389220512877357,0.6702780575363757,0.15372015038318848,0.9846355741630033
182,2.723635600599387,2.7660843289546735,1.647757476014441,3.547156658703485,0.6414110477351985,0.6737375600252438,0.1549640993090667,0.9851083618235307
183,2.7183933156876723,2.7613296273543915,1.638200483171892,3.5443943821831696,0.6438663052683753,0.6769692113167487,0.15608875629275715,0.9855367932338286
184,2.7131928503431753,2.75673694552869,1.6284404336808718,3.541454119248599,0.6462852647170039,0.6800747772006148,0.15729316639396798,0.9859617893280141
185,2.7079344166808377,2.75248749084236,1.6206271055559185,3.5382792965930583,0.6487253427185381,0.682934107302853,0.1586021417530154,0.9862931235087161
